Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,GLD,USO,^GSPC,GLD,USO,^GSPC,GLD,USO,^GSPC,GLD,USO,^GSPC,GLD,USO,^GSPC,GLD,USO,^GSPC
Date,,,,,,,,,,,,,,,,,,
2023-01-17,177.58999633789062,70.86000061035156,3990.969970703125,177.58999633789062,70.86000061035156,3990.969970703125,178.24000549316406,71.13999938964844,4015.389892578125,177.08999633789062,69.45999908447266,3984.570068359375,178.2100067138672,70.86000061035156,3999.280029296875,6610800,3796500,4235560000
2023-01-18,177.0800018310547,69.51000213623047,3928.860107421875,177.0800018310547,69.51000213623047,3928.860107421875,179.17999267578125,72.02999877929688,4014.159912109375,176.89999389648438,69.3499984741211,3926.590087890625,178.9199981689453,71.58999633789062,4002.25,5384700,3172700,4298710000
2023-01-19,179.88999938964844,70.58999633789062,3898.85009765625,179.88999938964844,70.58999633789062,3898.85009765625,180.02999877929688,71.13999938964844,3922.93994140625,178.08999633789062,69.69000244140625,3885.5400390625,178.3699951171875,70.19000244140625,3911.840087890625,6678700,2814900,3991500000
2023-01-20,179.2899932861328,71.55000305175781,3972.610107421875,179.2899932861328,71.55000305175781,3972.610107421875,179.66000366210938,71.55999755859375,3972.9599609375,178.64999389648438,69.97000122070312,3897.860107421875,179.05999755859375,70.86000061035156,3909.0400390625,5754800,2438400,4013360000
2023-01-23,179.6300048828125,71.5,4019.81005859375,179.6300048828125,71.5,4019.81005859375,179.69000244140625,72.25,4039.31005859375,177.77999877929688,71.29000091552734,3971.639892578125,178.35000610351562,71.81999969482422,3978.139892578125,5265500,1661100,3945210000
2023-01-24,180.27999877929688,70.22000122070312,4016.949951171875,180.27999877929688,70.22000122070312,4016.949951171875,180.32000732421875,71.66000366210938,4023.919921875,178.35000610351562,69.87999725341797,3989.7900390625,179.55999755859375,71.58999633789062,4001.739990234375,4604600,1653200,3320430000
2023-01-25,181.11000061035156,70.51000213623047,4016.219970703125,181.11000061035156,70.51000213623047,4016.219970703125,181.22000122070312,71.08999633789062,4019.550048828125,179.2899932861328,69.63999938964844,3949.06005859375,179.35000610351562,70.41000366210938,3982.7099609375,6925300,1613200,3724020000
2023-01-26,179.47000122070312,70.93000030517578,4060.429931640625,179.47000122070312,70.93000030517578,4060.429931640625,180.27000427246094,71.76000213623047,4061.570068359375,178.4600067138672,70.2699966430664,4013.2900390625,180.14999389648438,71.6500015258789,4036.080078125,5860100,1481400,3809590000
2023-01-27,179.22000122070312,69.5,4070.56005859375,179.22000122070312,69.5,4070.56005859375,179.72000122070312,71.77999877929688,4094.2099609375,178.25999450683594,69.19999694824219,4048.699951171875,179.27000427246094,71.73999786376953,4053.719970703125,6052700,3185000,3907760000
2023-01-30,178.75999450683594,68.0999984741211,4017.77001953125,178.75999450683594,68.0999984741211,4017.77001953125,179.42999267578125,69.87000274658203,4063.85009765625,178.64999389648438,68.02999877929688,4015.550048828125,179.2899932861328,68.68000030517578,4049.27001953125,4210700,2345800,3802000000
2023-01-31,179.41000366210938,69.31999969482422,4076.60009765625,179.41000366210938,69.31999969482422,4076.60009765625,179.6999969482422,69.37000274658203,4077.159912109375,178.5399932861328,67.66999816894531,4020.43994140625,178.82000732421875,67.86000061035156,4020.85009765625,5976900,1391600,4679320000
2023-02-01,181.6699981689453,67.36000061035156,4119.2099609375,181.6699981689453,67.36000061035156,4119.2099609375,181.72999572753906,69.41000366210938,4148.9501953125,178.6300048828125,66.76000213623047,4037.199951171875,179.75,69.20999908447266,4070.070068359375,7996000,3538500,4856930000
2023-02-02,177.89999389648438,66.56999969482422,4179.759765625,177.89999389648438,66.56999969482422,4179.759765625,181.11000061035156,67.48999786376953,4195.43994140625,177.74000549316406,65.9000015258789,4141.8798828125,181.0800018310547,66.98999786376953,4158.68017578125,8842400,2561500,5624360000
2023-02-03,173.4600067138672,64.4000015258789,4136.47998046875,173.4600067138672,64.4000015258789,4136.47998046875,175.42999267578125,68.38999938964844,4182.35986328125,173.1199951171875,64.3499984741211,4123.35986328125,174.9199981689453,66.7300033569336,4136.68994140625,13674400,4875300,4694510000
2023-02-06,173.82000732421875,65.5,4111.080078125,173.82000732421875,65.5,4111.080078125,174.4600067138672,65.52999877929688,4124.6298828125,173.27999877929688,63.66999816894531,4093.3798828125,174.11000061035156,65.06999969482422,4119.56982421875,8957000,2694200,4114240000
2023-02-07,173.97999572753906,67.76000213623047,4164.0,173.97999572753906,67.76000213623047,4164.0,175.27000427246094,67.8499984741211,4176.5400390625,173.47000122070312,65.81999969482422,4088.389892578125,173.72000122070312,65.83000183105469,4105.35009765625,6794200,3598100,4355860000
2023-02-08,174.41000366210938,68.68000030517578,4117.85986328125,174.41000366210938,68.68000030517578,4117.85986328125,174.99000549316406,68.79000091552734,4156.85009765625,173.8300018310547,67.61000061035156,4111.669921875,174.94000244140625,68.4000015258789,4153.47021484375,4075600,2052000,4029820000
2023-02-09,173.02999877929688,67.91999816894531,4081.5,173.02999877929688,67.91999816894531,4081.5,175.52000427246094,68.5,4156.22998046875,172.8699951171875,67.12000274658203,4069.669921875,175.49000549316406,67.87999725341797,4144.25,5361300,2430700,4270200000
2023-02-10,173.36000061035156,69.87000274658203,4090.4599609375,173.36000061035156,69.87000274658203,4090.4599609375,173.67999267578125,69.9000015258789,4094.360107421875,172.6300048828125,68.94999694824219,4060.7900390625,173.6300048828125,69.0199966430664,4068.919921875,2971100,2817200,3891520000
2023-02-13,172.47999572753906,69.5,4137.2900390625,172.47999572753906,69.5,4137.2900390625,172.89999389648438,70.43000030517578,4138.89990234375,172.07000732421875,69.06999969482422,4092.669921875,172.6999969482422,69.37999725341797,4096.6201171875,3970800,3458200,3448620000
2023-02-14,172.61000061035156,69.4000015258789,4136.1298828125,172.61000061035156,69.4000015258789,4136.1298828125,173.50999450683594,69.62999725341797,4159.77001953125,171.41000366210938,68.01000213623047,4095.010009765625,171.97000122070312,68.22000122070312,4126.7001953125,5403100,1601500,3929200000
2023-02-15,170.88999938964844,69.0199966430664,4147.60009765625,170.88999938964844,69.0199966430664,4147.60009765625,170.99000549316406,69.38999938964844,4148.10986328125,170.16000366210938,67.80000305175781,4103.97998046875,170.60000610351562,68.79000091552734,4119.5,5423800,1907600,4075980000
2023-02-16,170.75,68.44999694824219,4090.409912109375,170.75,68.44999694824219,4090.409912109375,171.60000610351562,69.38999938964844,4136.5400390625,169.9600067138672,68.41999816894531,4089.489990234375,170.33999633789062,68.81999969482422,4114.75,4540400,2369700,4143660000
2023-02-17,171.25999450683594,67.0199966430664,4079.090087890625,171.25999450683594,67.0199966430664,4079.090087890625,171.47000122070312,67.26000213623047,4081.510009765625,169.52000427246094,66.01000213623047,4047.949951171875,169.8699951171875,66.36000061035156,4077.389892578125,4809800,3851700,4045480000
2023-02-21,170.6199951171875,66.69000244140625,3997.340087890625,170.6199951171875,66.69000244140625,3997.340087890625,171.5,67.81999969482422,4052.35009765625,170.33999633789062,66.54000091552734,3995.18994140625,171.1999969482422,67.5,4052.35009765625,4035900,2432700,4121590000
2023-02-22,169.66000366210938,64.91999816894531,3991.050048828125,169.66000366210938,64.91999816894531,3991.050048828125,170.9600067138672,66.66999816894531,4017.3701171875,169.55999755859375,64.88999938964844,3976.89990234375,170.80999755859375,66.4000015258789,4001.830078125,4105700,3495600,4079320000
2023-02-23,169.57000732421875,66.37999725341797,4012.320068359375,169.57000732421875,66.37999725341797,4012.320068359375,170.1300048828125,66.6500015258789,4028.300048828125,169.0800018310547,65.69999694824219,3969.18994140625,169.83999633789062,66.22000122070312,4018.60009765625,5073500,2136800,3952940000
2023-02-24,168.35000610351562,67.0999984741211,3970.0400390625,168.35000610351562,67.0999984741211,3970.0400390625,168.83999633789062,67.1500015258789,3978.25,168.19000244140625,65.11000061035156,3943.080078125,168.4199981689453,65.55999755859375,3973.239990234375,6496500,2593400,3877700000
2023-02-27,169.00999450683594,66.25,3982.239990234375,169.00999450683594,66.25,3982.239990234375,169.22999572753906,66.76000213623047,4018.050048828125,168.5500030517578,65.7300033569336,3973.550048828125,168.8800048828125,66.62999725341797,3992.360107421875,4509200,3024800,3836950000
2023-02-28,169.77999877929688,67.20999908447266,3970.14990234375,169.77999877929688,67.20999908447266,3970.14990234375,170.25,67.93000030517578,3997.5,168.58999633789062,67.16000366210938,3968.97998046875,168.77999877929688,67.80000305175781,3977.18994140625,6761600,1886400,5043400000
2023-03-01,170.75999450683594,68.06999969482422,3951.389892578125,170.75999450683594,68.06999969482422,3951.389892578125,171.49000549316406,68.12000274658203,3971.72998046875,170.47000122070312,66.7300033569336,3939.050048828125,170.9499969482422,67.13999938964844,3963.340087890625,6590500,2577600,4249480000
2023-03-02,170.66000366210938,68.30000305175781,3981.35009765625,170.66000366210938,68.30000305175781,3981.35009765625,170.97999572753906,68.76000213623047,3990.840087890625,170.36000061035156,67.88999938964844,3928.159912109375,170.52000427246094,68.44000244140625,3938.679931640625,3950700,1623900,4244900000
2023-03-03,172.49000549316406,69.86000061035156,4045.639892578125,172.49000549316406,69.86000061035156,4045.639892578125,172.60000610351562,69.91000366210938,4048.2900390625,170.97999572753906,67.13999938964844,3995.169921875,171.4499969482422,67.19000244140625,3998.02001953125,6894500,5179300,4084730000
2023-03-06,171.6199951171875,70.48999786376953,4048.419921875,171.6199951171875,70.48999786376953,4048.419921875,172.3699951171875,70.5199966430664,4078.489990234375,171.5399932861328,69.05000305175781,4044.610107421875,172.32000732421875,69.29000091552734,4055.14990234375,4264100,3977800,4000870000
2023-03-07,168.6199951171875,67.8499984741211,3986.3701171875,168.6199951171875,67.8499984741211,3986.3701171875,170.47000122070312,70.22000122070312,4050.0,168.52000427246094,67.55999755859375,3980.31005859375,170.4199981689453,70.13999938964844,4048.260009765625,8713300,5071200,3922500000
2023-03-08,168.5399932861328,67.0999984741211,3992.010009765625,168.5399932861328,67.0999984741211,3992.010009765625,169.58999633789062,67.8499984741211,4000.409912109375,168.52000427246094,66.77999877929688,3969.760009765625,168.61000061035156,67.12999725341797,3987.550048828125,5718600,3018100,3535570000
2023-03-09,170.1999969482422,66.23999786376953,3918.320068359375,170.1999969482422,66.23999786376953,3918.320068359375,170.64999389648438,68.38999938964844,4017.81005859375,169.7100067138672,66.16999816894531,3908.699951171875,169.75,67.9000015258789,3998.659912109375,5583000,2436600,4445260000
2023-03-10,173.8699951171875,67.13999938964844,3861.590087890625,173.8699951171875,67.13999938964844,3861.590087890625,173.8800048828125,67.55999755859375,3934.050048828125,171.9199981689453,66.19999694824219,3846.320068359375,171.92999267578125,66.37000274658203,3912.77001953125,13803400,2989500,5518190000
2023-03-13,177.86000061035156,65.25,3855.760009765625,177.86000061035156,65.25,3855.760009765625,178.02000427246094,66.81999969482422,3905.050048828125,176.3000030517578,64.06999969482422,3808.860107421875,176.66000366210938,64.51000213623047,3835.1201171875,20554400,5203900,6558020000
2023-03-14,176.8300018310547,62.93000030517578,3919.2900390625,176.8300018310547,62.93000030517578,3919.2900390625,177.58999633789062,65.31999969482422,3937.2900390625,176.2100067138672,62.34000015258789,3873.6298828125,177.35000610351562,64.0199966430664,3894.010009765625,10019000,6367400,5665870000
2023-03-15,178.2100067138672,60.02000045776367,3891.929931640625,178.2100067138672,60.02000045776367,3891.929931640625,180.1300048828125,60.970001220703125,3894.260009765625,177.49000549316406,57.939998626708984,3838.239990234375,178.86000061035156,60.2599983215332,3876.739990234375,14546100,13746500,6594010000
2023-03-16,178.57000732421875,60.04999923706055,3960.280029296875,178.57000732421875,60.04999923706055,3960.280029296875,179.64999389648438,61.09000015258789,3964.4599609375,177.8699951171875,58.040000915527344,3864.110107421875,179.50999450683594,58.720001220703125,3878.929931640625,10762200,8441800,5695790000
2023-03-17,183.77000427246094,58.65999984741211,3916.639892578125,183.77000427246094,58.65999984741211,3916.639892578125,184.80999755859375,60.02000045776367,3958.909912109375,180.77000427246094,57.83000183105469,3901.27001953125,181.02000427246094,59.939998626708984,3958.68994140625,24156300,9071700,9354280000
2023-03-20,183.83999633789062,59.790000915527344,3951.570068359375,183.83999633789062,59.790000915527344,3951.570068359375,184.5399932861328,59.869998931884766,3956.6201171875,182.74000549316406,58.04999923706055,3916.889892578125,184.19000244140625,58.72999954223633,3917.469970703125,11845700,5391600,5347140000
2023-03-21,180.3699951171875,61.22999954223633,4002.8701171875,180.3699951171875,61.22999954223633,4002.8701171875,182.72999572753906,61.31999969482422,4009.080078125,179.89999389648438,60.11000061035156,3971.18994140625,182.64999389648438,60.540000915527344,3975.889892578125,10734500,3975100,4920240000
2023-03-22,183.44000244140625,61.61000061035156,3936.969970703125,183.44000244140625,61.61000061035156,3936.969970703125,183.94000244140625,62.66999816894531,4039.489990234375,180.27999877929688,60.91999816894531,3936.169921875,180.39999389648438,61.38999938964844,4002.0400390625,11969600,3512800,4533010000
2023-03-23,185.74000549316406,60.9900016784668,3948.719970703125,185.74000549316406,60.9900016784668,3948.719970703125,186.24000549316406,63.02000045776367,4007.659912109375,183.60000610351562,60.900001525878906,3919.050048828125,183.91000366210938,62.5099983215332,3959.2099609375,11347100,2635500,4991600000
2023-03-24,183.64999389648438,60.959999084472656,3970.989990234375,183.64999389648438,60.959999084472656,3970.989990234375,185.99000549316406,61.25,3972.739990234375,183.6199951171875,59.84000015258789,3909.159912109375,185.61000061035156,60.310001373291016,3939.2099609375,9245900,3721100,4583970000
2023-03-27,181.9499969482422,64.1500015258789,3977.530029296875,181.9499969482422,64.1500015258789,3977.530029296875,182.14999389648438,64.2699966430664,4003.830078125,180.69000244140625,61.86000061035156,3970.489990234375,181.14999389648438,62.2400016784668,3982.929931640625,6925000,8701200,4233540000
2023-03-28,183.44000244140625,64.55000305175781,3971.27001953125,183.44000244140625,64.55000305175781,3971.27001953125,183.6199951171875,64.9800033569336,3979.199951171875,182.1199951171875,63.7599983215332,3951.530029296875,182.30999755859375,63.7599983215332,3974.1298828125,6202600,4149500,4014600000
2023-03-29,182.52999877929688,64.1500015258789,4027.81005859375,182.52999877929688,64.1500015258789,4027.81005859375,183.27000427246094,65.3499984741211,4030.590087890625,182.24000549316406,64.0,3999.530029296875,182.49000549316406,65.01000213623047,3999.530029296875,4996500,2593100,4145250000
2023-03-30,184.17999267578125,65.31999969482422,4050.830078125,184.17999267578125,65.31999969482422,4050.830078125,184.44000244140625,65.54000091552734,4057.85009765625,182.5500030517578,64.19000244140625,4032.10009765625,182.75,64.80999755859375,4046.739990234375,6360300,3295100,3930860000
2023-03-31,183.22000122070312,66.44000244140625,4109.31005859375,183.22000122070312,66.44000244140625,4109.31005859375,184.4199981689453,66.5,4110.75,182.8000030517578,65.26000213623047,4056.179931640625,184.11000061035156,65.91999816894531,4056.179931640625,8003300,2730700,4525120000
2023-04-03,184.5399932861328,70.2699966430664,4124.509765625,184.5399932861328,70.2699966430664,4124.509765625,185.0399932861328,70.69999694824219,4127.66015625,183.32000732421875,69.62999725341797,4098.7900390625,183.85000610351562,69.93000030517578,4102.2001953125,9206600,8377900,4234700000
2023-04-04,187.97999572753906,70.2699966430664,4100.60009765625,187.97999572753906,70.2699966430664,4100.60009765625,188.22999572753906,71.12999725341797,4133.1298828125,184.66000366210938,69.58000183105469,4086.8701171875,184.72000122070312,71.12999725341797,4128.02978515625,13765400,3592700,4227800000
2023-04-05,187.8300018310547,70.23999786376953,4090.3798828125,187.8300018310547,70.23999786376953,4090.3798828125,188.86000061035156,70.55000305175781,4099.68994140625,186.77999877929688,69.68000030517578,4072.56005859375,188.33999633789062,70.48999786376953,4094.5,11440800,3015000,3968020000
2023-04-06,186.49000549316406,70.26000213623047,4105.02001953125,186.49000549316406,70.26000213623047,4105.02001953125,187.25999450683594,70.48999786376953,4107.31982421875,185.9499969482422,69.7699966430664,4069.840087890625,186.88999938964844,70.3499984741211,4081.14990234375,6648400,2839300,3486690000
2023-04-10,185.11000061035156,69.76000213623047,4109.10986328125,185.11000061035156,69.76000213623047,4109.10986328125,185.36000061035156,70.79000091552734,4109.5,184.19000244140625,69.62000274658203,4072.550048828125,185.17999267578125,70.2300033569336,4085.199951171875,6408100,2884600,3423650000
2023-04-11,186.27999877929688,71.06999969482422,4108.93994140625,186.27999877929688,71.06999969482422,4108.93994140625,186.50999450683594,71.20999908447266,4124.259765625,185.63999938964844,69.97000122070312,4102.60986328125,185.91000366210938,70.08000183105469,4110.2900390625,6031500,3346800,3665830000
2023-04-12,187.19000244140625,72.43000030517578,4091.949951171875,187.19000244140625,72.43000030517578,4091.949951171875,187.66000366210938,72.6500015258789,4134.3701171875,185.97000122070312,71.61000061035156,4086.93994140625,187.5399932861328,71.73999786376953,4121.72021484375,10000900,4474100,3633120000
2023-04-13,189.72000122070312,71.80000305175781,4146.22021484375,189.72000122070312,71.80000305175781,4146.22021484375,190.41000366210938,72.62999725341797,4150.259765625,188.99000549316406,71.6500015258789,4099.39990234375,189.75999450683594,72.36000061035156,4100.0400390625,14060100,2790900,3596590000
2023-04-14,186.36000061035156,72.08999633789062,4137.64013671875,186.36000061035156,72.08999633789062,4137.64013671875,188.49000549316406,72.44999694824219,4163.18994140625,185.1699981689453,71.33999633789062,4113.2001953125,188.0800018310547,72.05999755859375,4140.10986328125,13272500,3170400,3575690000
2023-04-17,185.52999877929688,70.83999633789062,4151.31982421875,185.52999877929688,70.83999633789062,4151.31982421875,185.92999267578125,71.8499984741211,4151.72021484375,184.10000610351562,70.4800033569336,4123.18017578125,185.88999938964844,71.66000366210938,4137.169921875,7468100,2985700,3611180000
2023-04-18,186.25,70.7300033569336,4154.8701171875,186.25,70.7300033569336,4154.8701171875,186.99000549316406,71.36000061035156,4169.47998046875,185.0399932861328,70.08999633789062,4140.35986328125,185.24000549316406,70.91999816894531,4164.259765625,8056900,1468800,3536640000
2023-04-19,185.36000061035156,69.30000305175781,4154.52001953125,185.36000061035156,69.30000305175781,4154.52001953125,185.5800018310547,69.9800033569336,4162.56982421875,184.27999877929688,68.86000061035156,4134.490234375,184.35000610351562,69.72000122070312,4139.330078125,7373500,3621100,3572560000
2023-04-20,186.08999633789062,67.5999984741211,4129.7900390625,186.08999633789062,67.5999984741211,4129.7900390625,187.02999877929688,68.33999633789062,4148.56982421875,185.77999877929688,67.51000213623047,4114.56982421875,186.13999938964844,67.86000061035156,4130.47998046875,5789900,3486800,3772080000
2023-04-21,184.25,68.20999908447266,4133.52001953125,184.25,68.20999908447266,4133.52001953125,185.67999267578125,68.72000122070312,4138.02001953125,183.22000122070312,67.91000366210938,4113.85986328125,184.97999572753906,68.58000183105469,4132.14013671875,10698700,2620200,3611750000
2023-04-24,184.80999755859375,69.25,4137.0400390625,184.80999755859375,69.25,4137.0400390625,185.02999877929688,69.5999984741211,4142.41015625,183.4600067138672,68.11000061035156,4117.77001953125,184.07000732421875,68.29000091552734,4132.06982421875,8303400,1924400,3290940000
2023-04-25,185.75,67.62000274658203,4071.6298828125,185.75,67.62000274658203,4071.6298828125,186.22000122070312,68.56999969482422,4126.43017578125,184.3000030517578,67.26000213623047,4071.3798828125,184.83999633789062,68.54000091552734,4126.43017578125,8451900,2262600,3978640000
2023-04-26,184.74000549316406,65.36000061035156,4055.989990234375,184.74000549316406,65.36000061035156,4055.989990234375,186.64999389648438,67.83000183105469,4089.669921875,184.3000030517578,65.19999694824219,4049.35009765625,186.6300048828125,67.18000030517578,4087.780029296875,8203600,5692100,3837030000
2023-04-27,184.75,65.80999755859375,4135.35009765625,184.75,65.80999755859375,4135.35009765625,184.99000549316406,66.20999908447266,4138.240234375,183.3800048828125,65.16000366210938,4075.2900390625,183.89999389648438,65.83000183105469,4075.2900390625,9107400,2752700,3750550000
2023-04-28,184.8000030517578,67.5,4169.47998046875,184.8000030517578,67.5,4169.47998046875,185.3800048828125,67.5999984741211,4170.06005859375,184.1699981689453,65.52999877929688,4127.18017578125,184.7899932861328,65.8499984741211,4129.6298828125,6700400,3043600,4087800000
2023-05-01,183.97000122070312,66.55000305175781,4167.8701171875,183.97000122070312,66.55000305175781,4167.8701171875,186.22000122070312,66.93000030517578,4186.919921875,183.91000366210938,65.62000274658203,4164.1201171875,186.0500030517578,66.33999633789062,4166.7900390625,7997700,2939000,3321370000
2023-05-02,187.52000427246094,63.04999923706055,4119.580078125,187.52000427246094,63.04999923706055,4119.580078125,187.63999938964844,65.5,4164.10009765625,184.52000427246094,62.9900016784668,4089.719970703125,184.64999389648438,65.4800033569336,4164.10009765625,14680600,6535700,4486130000
2023-05-03,189.11000061035156,60.310001373291016,4090.75,189.11000061035156,60.310001373291016,4090.75,189.2100067138672,61.38999938964844,4148.2998046875,186.92999267578125,60.15999984741211,4088.860107421875,187.61000061035156,61.310001373291016,4122.25,11133800,12166700,4246510000
2023-05-04,190.44000244140625,60.70000076293945,4061.219970703125,190.44000244140625,60.70000076293945,4061.219970703125,191.36000061035156,61.65999984741211,4082.610107421875,188.80999755859375,59.779998779296875,4048.280029296875,188.86000061035156,60.5,4082.550048828125,14146800,4997400,4920090000
2023-05-05,187.4600067138672,63.029998779296875,4136.25,187.4600067138672,63.029998779296875,4136.25,187.5800018310547,63.34000015258789,4147.02001953125,185.77000427246094,62.61000061035156,4084.72998046875,186.55999755859375,62.72999954223633,4084.72998046875,12507000,4699400,4186270000
2023-05-08,187.69000244140625,64.26000213623047,4138.1201171875,187.69000244140625,64.26000213623047,4138.1201171875,188.6699981689453,64.88999938964844,4142.2998046875,187.49000549316406,64.05000305175781,4123.81005859375,187.82000732421875,64.75,4136.97998046875,6075400,3454600,3641640000
2023-05-09,189.02000427246094,64.87000274658203,4119.169921875,189.02000427246094,64.87000274658203,4119.169921875,189.3300018310547,65.1500015258789,4130.35009765625,188.07000732421875,63.099998474121094,4116.64990234375,188.1199951171875,63.84000015258789,4124.25,7098800,5831500,3810140000
2023-05-10,188.75,64.38999938964844,4137.64013671875,188.75,64.38999938964844,4137.64013671875,189.63999938964844,64.80000305175781,4154.27978515625,187.82000732421875,63.59000015258789,4098.919921875,188.97999572753906,64.80000305175781,4143.740234375,9392100,2683700,4057160000
2023-05-11,187.1300048828125,63.25,4130.6201171875,187.1300048828125,63.25,4130.6201171875,188.80999755859375,63.619998931884766,4132.7998046875,186.86000061035156,62.619998931884766,4109.2900390625,188.44000244140625,63.2599983215332,4132.240234375,8245500,4023300,3752900000
2023-05-12,186.80999755859375,62.06999969482422,4124.080078125,186.80999755859375,62.06999969482422,4124.080078125,187.9199981689453,63.5,4143.740234375,186.5800018310547,61.939998626708984,4099.1201171875,187.42999267578125,63.209999084472656,4138.5400390625,7084400,4068600,3533740000
2023-05-15,187.2100067138672,62.9900016784668,4136.27978515625,187.2100067138672,62.9900016784668,4136.27978515625,187.8800048828125,63.459999084472656,4141.25,187.02999877929688,62.369998931884766,4110.27001953125,187.3000030517578,62.70000076293945,4126.64990234375,5518100,4837800,3562170000
2023-05-16,184.8699951171875,62.540000915527344,4109.89990234375,184.8699951171875,62.540000915527344,4109.89990234375,186.82000732421875,63.540000915527344,4135.5400390625,184.4600067138672,62.45000076293945,4109.85986328125,186.5800018310547,63.11000061035156,4127.9501953125,9519500,1987100,3654200000
2023-05-17,184.22999572753906,64.5999984741211,4158.77001953125,184.22999572753906,64.5999984741211,4158.77001953125,184.4499969482422,64.98999786376953,4164.669921875,183.47999572753906,63.060001373291016,4113.6201171875,184.30999755859375,63.869998931884766,4122.85009765625,7474300,4276000,4039080000
2023-05-18,181.83999633789062,64.04000091552734,4198.0498046875,181.83999633789062,64.04000091552734,4198.0498046875,182.27999877929688,64.4000015258789,4202.2001953125,181.33999633789062,63.58000183105469,4153.5,182.10000610351562,64.31999969482422,4157.68017578125,8812600,2496600,3980500000
2023-05-19,183.63999938964844,63.900001525878906,4191.97998046875,183.63999938964844,63.900001525878906,4191.97998046875,184.33999633789062,64.66000366210938,4212.91015625,181.80999755859375,63.25,4180.2001953125,182.25,64.61000061035156,4204.14990234375,8432300,2489800,4041900000
2023-05-22,183.2100067138672,63.90999984741211,4192.6298828125,183.2100067138672,63.90999984741211,4192.6298828125,183.83999633789062,64.33000183105469,4209.22021484375,182.91000366210938,63.36000061035156,4179.68017578125,183.22000122070312,63.59000015258789,4190.77978515625,4834300,1645000,3728520000
2023-05-23,183.42999267578125,64.87000274658203,4145.580078125,183.42999267578125,64.87000274658203,4145.580078125,183.75999450683594,65.4000015258789,4185.68017578125,182.47999572753906,64.5,4142.5400390625,182.77999877929688,64.63999938964844,4176.7998046875,6345000,3409700,4155320000
2023-05-24,181.9499969482422,65.66000366210938,4115.240234375,181.9499969482422,65.66000366210938,4115.240234375,183.5399932861328,66.23999786376953,4132.9599609375,181.77000427246094,64.94000244140625,4103.97998046875,183.5399932861328,65.95999908447266,4132.9599609375,6732900,3775800,3739160000
2023-05-25,180.1999969482422,64.08999633789062,4151.27978515625,180.1999969482422,64.08999633789062,4151.27978515625,181.30999755859375,64.69999694824219,4165.740234375,180.10000610351562,63.209999084472656,4129.72998046875,181.17999267578125,64.45999908447266,4155.7099609375,6919200,4322700,4147760000
2023-05-26,180.9199981689453,64.80000305175781,4205.4501953125,180.9199981689453,64.80000305175781,4205.4501953125,181.3000030517578,64.98999786376953,4212.8701171875,180.08999633789062,64.36000061035156,4156.16015625,181.00999450683594,64.9000015258789,4156.16015625,5823700,2145100,3715460000
2023-05-30,182.0399932861328,62.29999923706055,4205.52001953125,182.0399932861328,62.29999923706055,4205.52001953125,182.39999389648438,62.970001220703125,4231.10009765625,181.1699981689453,61.70000076293945,4192.18017578125,181.72000122070312,62.849998474121094,4226.7099609375,4906100,6442600,4228510000
2023-05-31,182.32000732421875,60.630001068115234,4179.830078125,182.32000732421875,60.630001068115234,4179.830078125,183.4499969482422,62.09000015258789,4195.43994140625,182.10000610351562,60.61000061035156,4166.14990234375,182.38999938964844,61.47999954223633,4190.740234375,8497900,4040700,5980670000
2023-06-01,183.75999450683594,62.54999923706055,4221.02001953125,183.75999450683594,62.54999923706055,4221.02001953125,184.2100067138672,63.369998931884766,4232.43017578125,182.72000122070312,60.630001068115234,4171.64013671875,182.80999755859375,60.65999984741211,4183.02978515625,7300500,3631400,4391860000
2023-06-02,181.0500030517578,64.1500015258789,4282.3701171875,181.0500030517578,64.1500015258789,4282.3701171875,183.55999755859375,64.36000061035156,4290.669921875,180.9600067138672,63.459999084472656,4241.009765625,183.52999877929688,64.0999984741211,4241.009765625,8724800,6934800,4454200000
2023-06-05,182.13999938964844,64.02999877929688,4273.7900390625,182.13999938964844,64.02999877929688,4273.7900390625,182.44000244140625,65.41000366210938,4299.27978515625,180.60000610351562,64.0199966430664,4266.81982421875,180.7899932861328,65.37000274658203,4282.990234375,5748800,3038400,3813290000
2023-06-06,182.33999633789062,63.790000915527344,4283.85009765625,182.33999633789062,63.790000915527344,4283.85009765625,182.64999389648438,64.43000030517578,4288.330078125,181.52000427246094,63.0099983215332,4263.08984375,182.36000061035156,63.08000183105469,4271.33984375,4967200,2569500,3996560000
2023-06-07,180.14999389648438,64.70999908447266,4267.52001953125,180.14999389648438,64.70999908447266,4267.52001953125,183.0,65.20999908447266,4299.18994140625,180.14999389648438,64.20999908447266,4263.9599609375,181.94000244140625,64.48999786376953,4285.47021484375,9066500,3520500,4537800000
2023-06-08,182.52999877929688,63.459999084472656,4293.93017578125,182.52999877929688,63.459999084472656,4293.93017578125,183.0399932861328,64.94000244140625,4298.009765625,181.9600067138672,61.81999969482422,4261.06982421875,182.0,64.88999938964844,4268.68994140625,6394100,8579200,3826740000
2023-06-09,182.0399932861328,62.93000030517578,4298.85986328125,182.0399932861328,62.93000030517578,4298.85986328125,182.7899932861328,64.19000244140625,4322.6201171875,181.72000122070312,62.790000915527344,4291.7001953125,182.36000061035156,63.63999938964844,4304.8798828125,4379200,3354100,3786510000
